font_name,family,image_path,brand_tone,industry,weight,is_free
Dancing Script,script,fonts/font_2364.png,Creative,Travel,thin,False
Brush Script,script,fonts/font_2365.png,Professional,Technology,regular,True
Great Vibes,script,fonts/font_2366.png,Professional,Travel,medium,True
Courier New,monospace,fonts/font_2367.png,Minimalist,Retail,medium,False
Source Code Pro,monospace,fonts/font_2368.png,Luxury,Retail,regular,True
Fira Mono,monospace,fonts/font_2369.png,Luxury,Retail,bold,True
IBM Plex Mono,monospace,fonts/font_2370.png,Innovative,Sustainability,black,False
Oswald,display,fonts/font_2371.png,Minimalist,Travel,regular,False
Bebas Neue,display,fonts/font_2372.png,Innovative,Food & Beverage,regular,True
Anton,display,fonts/font_2373.png,Innovative,Fashion,regular,False
Impact,display,fonts/font_2374.png,Professional,Retail,regular,True
Abril Fatface,display,fonts/font_2375.png,Innovative,Healthcare,regular,True
Playfair Display,serif,fonts/font_2376.png,Creative,Technology,bold,True
Garamond,serif,fonts/font_2377.png,Trustworthy,Sustainability,thin,True
Times New Roman,serif,fonts/font_2378.png,Innovative,Real Estate,black,True
Georgia,serif,fonts/font_2379.png,Professional,Retail,thin,True
Baskerville,serif,fonts/font_2380.png,Trustworthy,Fashion,regular,False
Helvetica,sans-serif,fonts/font_2381.png,Luxury,Healthcare,thin,True
Montserrat,sans-serif,fonts/font_2382.png,Bold,Technology,bold,False
DM Sans,sans-serif,fonts/font_2383.png,Playful,Education,medium,False
Inter,sans-serif,fonts/font_2384.png,Innovative,Finance,thin,True
Open Sans,sans-serif,fonts/font_2385.png,Creative,Healthcare,black,False
Roboto,sans-serif,fonts/font_2386.png,Trustworthy,Food & Beverage,bold,False
Pacifico,script,fonts/font_2387.png,Bold,Healthcare,medium,True
Dancing Script,script,fonts/font_2388.png,Professional,Healthcare,bold,True
Brush Script,script,fonts/font_2389.png,Bold,Food & Beverage,regular,False
Great Vibes,script,fonts/font_2390.png,Playful,Education,medium,False
Courier New,monospace,fonts/font_2391.png,Creative,Sustainability,black,False
Source Code Pro,monospace,fonts/font_2392.png,Bold,Travel,medium,True
Fira Mono,monospace,fonts/font_2393.png,Creative,Technology,black,True
IBM Plex Mono,monospace,fonts/font_2394.png,Trustworthy,Healthcare,regular,True
Oswald,display,fonts/font_2395.png,Bold,Healthcare,black,True
Bebas Neue,display,fonts/font_2396.png,Creative,Food & Beverage,bold,True
Anton,display,fonts/font_2397.png,Bold,Fashion,thin,True
Impact,display,fonts/font_2398.png,Bold,Healthcare,bold,True
Abril Fatface,display,fonts/font_2399.png,Minimalist,Healthcare,bold,False
