company,industry,region,audience,tone,revenue_stage,team_size,founded_year,has_brand_kit
Startup_2015,Food & Beverage,North America,B2B,Creative,Series B,116,2012,False
Startup_2016,Finance,Europe,Enterprise,Professional,Series C,41,2018,True
Startup_2017,Real Estate,Middle East,B2C,Trustworthy,Seed,70,2012,False
Startup_2018,Food & Beverage,Middle East,D2C,Luxury,Seed,161,2012,False
Startup_2019,Travel,Middle East,SMB,Luxury,Series A,101,2024,False
Startup_2020,Food & Beverage,Middle East,B2C,Luxury,Series C,302,2011,False
Startup_2021,Food & Beverage,Global,D2C,Innovative,Series C,359,2013,False
Startup_2022,Retail,India,D2C,Bold,Pre-seed,245,2020,False
Startup_2023,Travel,Europe,Enterprise,Playful,Series B,337,2017,True
Startup_2024,Healthcare,Europe,D2C,Creative,Series B,331,2015,False
Startup_2025,Technology,India,SMB,Luxury,Seed,381,2010,True
Startup_2026,Sustainability,Global,B2B,Professional,Seed,38,2014,False
Startup_2027,Fashion,Middle East,B2C,Minimalist,Series A,144,2022,True
Startup_2028,Fashion,India,SMB,Innovative,Series C,332,2021,False
Startup_2029,Technology,Global,D2C,Minimalist,Series B,266,2020,False
Startup_2030,Travel,Middle East,B2B,Trustworthy,Pre-seed,83,2019,False
Startup_2031,Finance,India,B2B,Creative,Series B,226,2020,False
Startup_2032,Food & Beverage,Europe,D2C,Creative,Series B,312,2017,False
Startup_2033,Travel,India,SMB,Trustworthy,Public,138,2010,True
Startup_2034,Food & Beverage,Global,D2C,Minimalist,Public,321,2015,True
Startup_2035,Real Estate,Asia,B2C,Innovative,Series B,42,2020,False
Startup_2036,Travel,Middle East,B2B,Bold,Seed,272,2016,False
Startup_2037,Education,India,Enterprise,Playful,Series C,37,2022,True
Startup_2038,Technology,Middle East,B2B,Minimalist,Series C,421,2024,False
Startup_2039,Travel,North America,D2C,Bold,Series B,66,2024,False
Startup_2040,Sustainability,Middle East,D2C,Professional,Series C,413,2014,True
Startup_2041,Real Estate,India,Enterprise,Professional,Series A,34,2013,False
Startup_2042,Fashion,Middle East,Enterprise,Bold,Seed,66,2023,False
Startup_2043,Finance,Global,B2B,Playful,Seed,439,2016,True
Startup_2044,Education,Asia,D2C,Professional,Series C,124,2018,False
Startup_2045,Fashion,Asia,B2B,Innovative,Series B,391,2013,True
Startup_2046,Real Estate,India,SMB,Trustworthy,Series B,384,2012,False
Startup_2047,Real Estate,India,D2C,Trustworthy,Public,332,2023,False
Startup_2048,Retail,Middle East,B2B,Playful,Series B,177,2019,True
Startup_2049,Finance,Europe,D2C,Bold,Series C,348,2013,True
Startup_2050,Sustainability,Asia,D2C,Professional,Series B,454,2014,True
Startup_2051,Healthcare,Asia,B2C,Trustworthy,Public,75,2018,False
Startup_2052,Travel,North America,B2B,Professional,Public,157,2020,False
Startup_2053,Retail,North America,D2C,Luxury,Series C,17,2010,False
Startup_2054,Technology,Europe,Enterprise,Innovative,Pre-seed,364,2018,False
Startup_2055,Sustainability,Asia,Enterprise,Professional,Public,27,2018,True
Startup_2056,Retail,India,B2C,Creative,Series C,179,2017,False
Startup_2057,Fashion,Asia,D2C,Innovative,Series A,55,2024,False
Startup_2058,Fashion,India,B2B,Minimalist,Series B,349,2022,True
Startup_2059,Sustainability,India,B2B,Luxury,Series B,207,2019,False
Startup_2060,Sustainability,Europe,Enterprise,Bold,Seed,142,2017,False
Startup_2061,Finance,Asia,SMB,Creative,Public,194,2017,True
Startup_2062,Sustainability,Middle East,D2C,Trustworthy,Series C,292,2013,False
Startup_2063,Retail,Asia,B2C,Minimalist,Pre-seed,208,2022,True
Startup_2064,Real Estate,Asia,B2C,Minimalist,Series B,30,2016,False
Startup_2065,Fashion,Global,D2C,Innovative,Seed,160,2024,False
Startup_2066,Technology,North America,D2C,Playful,Series C,269,2023,False
Startup_2067,Fashion,Europe,B2C,Luxury,Seed,70,2011,False
Startup_2068,Technology,Middle East,B2C,Innovative,Pre-seed,497,2012,False
Startup_2069,Food & Beverage,Middle East,B2B,Playful,Series C,239,2024,True
Startup_2070,Education,Middle East,B2C,Luxury,Series B,33,2024,False
Startup_2071,Sustainability,India,Enterprise,Creative,Series C,267,2017,False
Startup_2072,Real Estate,Europe,B2C,Creative,Series B,134,2013,False
Startup_2073,Food & Beverage,North America,B2C,Luxury,Series A,284,2024,False
Startup_2074,Sustainability,India,Enterprise,Minimalist,Series B,168,2019,True
Startup_2075,Technology,Middle East,Enterprise,Professional,Seed,278,2020,False
Startup_2076,Food & Beverage,India,D2C,Playful,Pre-seed,17,2015,False
Startup_2077,Healthcare,India,B2C,Playful,Series C,286,2021,False
Startup_2078,Food & Beverage,Global,Enterprise,Innovative,Series A,251,2024,True
Startup_2079,Real Estate,Middle East,B2B,Minimalist,Series A,464,2023,False
Startup_2080,Food & Beverage,Middle East,SMB,Professional,Series A,103,2020,True
Startup_2081,Travel,North America,Enterprise,Creative,Seed,126,2017,False
Startup_2082,Travel,Europe,SMB,Innovative,Series B,72,2017,False
Startup_2083,Fashion,Asia,B2C,Innovative,Series A,211,2014,False
Startup_2084,Education,Asia,B2B,Innovative,Pre-seed,84,2020,True
Startup_2085,Sustainability,Global,B2B,Luxury,Pre-seed,210,2023,True
Startup_2086,Healthcare,Asia,D2C,Luxury,Series C,15,2024,False
Startup_2087,Retail,North America,D2C,Trustworthy,Pre-seed,298,2016,False
Startup_2088,Sustainability,India,B2C,Innovative,Series B,369,2010,False
Startup_2089,Fashion,Middle East,Enterprise,Professional,Series B,75,2024,False
Startup_2090,Travel,Europe,B2B,Luxury,Series A,474,2014,False
Startup_2091,Fashion,Asia,B2C,Playful,Series B,170,2012,True
Startup_2092,Sustainability,Global,B2C,Playful,Series B,173,2022,False
Startup_2093,Healthcare,Europe,Enterprise,Playful,Series A,330,2013,False
Startup_2094,Real Estate,Europe,B2B,Minimalist,Series C,273,2010,False
Startup_2095,Fashion,Middle East,B2B,Luxury,Series B,127,2010,True
Startup_2096,Healthcare,Global,B2B,Minimalist,Series B,369,2012,True
Startup_2097,Technology,North America,D2C,Luxury,Seed,25,2013,True
Startup_2098,Real Estate,Middle East,B2B,Playful,Series C,278,2022,False
Startup_2099,Healthcare,Global,SMB,Playful,Series A,188,2012,False
Startup_2100,Technology,North America,Enterprise,Professional,Seed,376,2011,False
Startup_2101,Real Estate,Global,B2B,Luxury,Public,483,2020,False
Startup_2102,Real Estate,India,Enterprise,Creative,Seed,424,2016,False
Startup_2103,Retail,Europe,Enterprise,Trustworthy,Series C,373,2019,True
Startup_2104,Finance,Asia,SMB,Trustworthy,Series B,328,2018,False
Startup_2105,Sustainability,Europe,B2B,Bold,Series A,136,2024,False
Startup_2106,Education,Middle East,Enterprise,Trustworthy,Series C,413,2020,False
Startup_2107,Travel,Global,B2B,Minimalist,Seed,436,2012,True
Startup_2108,Food & Beverage,Global,SMB,Playful,Pre-seed,164,2018,True
Startup_2109,Sustainability,North America,D2C,Professional,Series A,443,2017,False
Startup_2110,Travel,India,D2C,Trustworthy,Pre-seed,267,2014,True
Startup_2111,Technology,India,D2C,Professional,Public,167,2023,False
Startup_2112,Finance,North America,D2C,Playful,Public,289,2020,False
Startup_2113,Food & Beverage,North America,B2C,Luxury,Series B,319,2021,False
Startup_2114,Healthcare,North America,Enterprise,Professional,Series C,99,2015,False
Startup_2115,Finance,India,B2C,Luxury,Series B,253,2010,False
Startup_2116,Food & Beverage,Europe,B2B,Trustworthy,Series C,89,2022,True
Startup_2117,Real Estate,Europe,D2C,Professional,Seed,121,2015,True
Startup_2118,Retail,Global,B2B,Trustworthy,Series B,373,2018,True
Startup_2119,Sustainability,Global,SMB,Minimalist,Pre-seed,51,2016,True
Startup_2120,Travel,India,Enterprise,Creative,Seed,42,2018,False
Startup_2121,Healthcare,Asia,SMB,Luxury,Series C,48,2014,False
Startup_2122,Finance,Middle East,Enterprise,Professional,Seed,495,2023,False
Startup_2123,Education,India,SMB,Playful,Pre-seed,490,2014,True
Startup_2124,Travel,Asia,SMB,Bold,Series A,259,2014,True
Startup_2125,Technology,Middle East,Enterprise,Trustworthy,Series C,171,2015,False
Startup_2126,Food & Beverage,Europe,B2B,Playful,Series A,5,2024,False
Startup_2127,Fashion,North America,SMB,Luxury,Seed,2,2023,True
Startup_2128,Real Estate,Global,Enterprise,Trustworthy,Public,407,2024,False
Startup_2129,Food & Beverage,Middle East,Enterprise,Innovative,Public,268,2024,False
Startup_2130,Healthcare,Global,SMB,Playful,Series B,113,2013,True
Startup_2131,Travel,North America,B2B,Trustworthy,Public,12,2019,True
Startup_2132,Education,Asia,D2C,Playful,Series C,366,2023,False
Startup_2133,Technology,Global,B2C,Innovative,Seed,15,2023,False
Startup_2134,Travel,India,D2C,Creative,Series C,92,2018,False
Startup_2135,Sustainability,India,SMB,Bold,Pre-seed,482,2016,False
Startup_2136,Travel,North America,SMB,Creative,Seed,221,2024,False
Startup_2137,Technology,Middle East,Enterprise,Innovative,Series B,344,2012,False
Startup_2138,Real Estate,Middle East,B2B,Playful,Series C,250,2019,False
Startup_2139,Travel,Global,B2B,Professional,Public,74,2016,True
Startup_2140,Finance,Asia,SMB,Minimalist,Series B,316,2020,False
Startup_2141,Sustainability,India,B2B,Trustworthy,Series B,147,2012,True
Startup_2142,Food & Beverage,North America,B2C,Bold,Pre-seed,62,2012,False
Startup_2143,Sustainability,Europe,B2B,Luxury,Public,492,2013,False
Startup_2144,Technology,Global,B2B,Professional,Series A,281,2021,False
Startup_2145,Healthcare,India,Enterprise,Luxury,Seed,28,2011,False
Startup_2146,Education,India,SMB,Creative,Series A,292,2017,False
Startup_2147,Real Estate,Asia,B2B,Bold,Series A,453,2022,False
Startup_2148,Education,India,SMB,Bold,Pre-seed,23,2021,False
Startup_2149,Fashion,Asia,B2B,Playful,Series B,12,2010,False
Startup_2150,Education,Asia,B2B,Innovative,Series B,125,2019,False
Startup_2151,Food & Beverage,Europe,B2B,Bold,Seed,125,2010,True
Startup_2152,Finance,Global,Enterprise,Luxury,Pre-seed,456,2020,False
Startup_2153,Education,Middle East,B2B,Bold,Series C,362,2010,False
Startup_2154,Real Estate,India,D2C,Minimalist,Series B,187,2013,False
Startup_2155,Technology,Asia,B2C,Playful,Seed,486,2010,False
Startup_2156,Sustainability,Asia,B2B,Bold,Series C,99,2012,True
Startup_2157,Travel,Middle East,D2C,Minimalist,Public,77,2016,False
Startup_2158,Travel,Middle East,SMB,Creative,Series A,133,2012,False
Startup_2159,Fashion,Asia,Enterprise,Trustworthy,Pre-seed,494,2021,True
Startup_2160,Travel,India,SMB,Trustworthy,Series C,195,2011,True
Startup_2161,Education,Global,Enterprise,Luxury,Series B,368,2022,True
Startup_2162,Real Estate,India,SMB,Luxury,Public,322,2023,True
Startup_2163,Technology,Global,SMB,Minimalist,Seed,147,2019,True
Startup_2164,Real Estate,India,B2C,Minimalist,Seed,316,2024,False
Startup_2165,Travel,Middle East,B2C,Innovative,Public,280,2022,True
Startup_2166,Healthcare,India,B2C,Bold,Pre-seed,355,2015,False
Startup_2167,Travel,Global,SMB,Trustworthy,Series A,261,2017,True
Startup_2168,Education,India,Enterprise,Playful,Series B,438,2013,False
Startup_2169,Travel,India,B2C,Playful,Series A,245,2021,False
Startup_2170,Fashion,Middle East,Enterprise,Trustworthy,Pre-seed,235,2013,False
Startup_2171,Real Estate,North America,Enterprise,Professional,Pre-seed,366,2020,False
Startup_2172,Sustainability,North America,B2B,Minimalist,Series A,212,2011,True
Startup_2173,Food & Beverage,India,D2C,Luxury,Series C,297,2014,False
Startup_2174,Finance,North America,SMB,Trustworthy,Series C,363,2024,False
Startup_2175,Real Estate,India,D2C,Professional,Pre-seed,169,2019,False
Startup_2176,Finance,Middle East,SMB,Minimalist,Series C,180,2022,False
Startup_2177,Food & Beverage,India,Enterprise,Minimalist,Series C,234,2017,True
Startup_2178,Food & Beverage,Europe,D2C,Trustworthy,Public,394,2010,False
Startup_2179,Travel,Asia,B2B,Professional,Seed,152,2011,False
Startup_2180,Sustainability,Middle East,D2C,Playful,Series A,142,2010,True
Startup_2181,Retail,Global,D2C,Minimalist,Seed,258,2024,False
Startup_2182,Travel,Europe,B2B,Innovative,Seed,333,2013,False
Startup_2183,Finance,Europe,B2B,Professional,Public,139,2016,True
Startup_2184,Education,Asia,B2C,Bold,Pre-seed,412,2020,False
Startup_2185,Healthcare,Europe,SMB,Creative,Public,404,2012,True
Startup_2186,Food & Beverage,Asia,Enterprise,Bold,Pre-seed,361,2017,False
Startup_2187,Finance,India,D2C,Luxury,Pre-seed,225,2015,False
Startup_2188,Sustainability,Middle East,D2C,Trustworthy,Seed,23,2011,True
Startup_2189,Travel,Middle East,Enterprise,Trustworthy,Series B,90,2018,True
Startup_2190,Retail,Middle East,B2B,Playful,Seed,268,2018,False
Startup_2191,Real Estate,Asia,B2B,Trustworthy,Public,76,2022,True
Startup_2192,Education,Asia,D2C,Professional,Seed,91,2016,True
Startup_2193,Fashion,Europe,D2C,Playful,Public,273,2019,False
Startup_2194,Retail,Middle East,Enterprise,Playful,Seed,385,2017,True
Startup_2195,Real Estate,Europe,Enterprise,Professional,Series C,158,2019,True
Startup_2196,Education,India,SMB,Minimalist,Public,159,2010,False
Startup_2197,Healthcare,Europe,B2B,Bold,Series C,396,2023,True
Startup_2198,Fashion,Middle East,B2C,Luxury,Pre-seed,314,2015,True
Startup_2199,Food & Beverage,Asia,B2C,Minimalist,Seed,66,2018,False
Startup_2200,Retail,Europe,Enterprise,Playful,Seed,7,2015,False
Startup_2201,Travel,Europe,SMB,Playful,Pre-seed,78,2012,False
Startup_2202,Travel,Asia,D2C,Professional,Series A,92,2011,False
Startup_2203,Finance,Asia,Enterprise,Trustworthy,Series B,492,2017,False
Startup_2204,Sustainability,Middle East,Enterprise,Bold,Public,292,2020,False
Startup_2205,Travel,India,Enterprise,Bold,Series B,129,2013,False
Startup_2206,Retail,Global,B2C,Trustworthy,Series A,118,2021,False
Startup_2207,Travel,Middle East,Enterprise,Luxury,Pre-seed,226,2024,False
Startup_2208,Sustainability,Europe,SMB,Creative,Series A,316,2010,False
Startup_2209,Fashion,Middle East,B2C,Minimalist,Series B,385,2017,False
Startup_2210,Sustainability,Middle East,SMB,Innovative,Series A,15,2022,False
Startup_2211,Healthcare,Asia,B2C,Luxury,Seed,428,2010,False
Startup_2212,Sustainability,India,SMB,Playful,Series C,175,2011,False
Startup_2213,Real Estate,Global,B2B,Innovative,Seed,376,2010,True
Startup_2214,Finance,India,B2B,Creative,Series B,151,2017,False
Startup_2215,Finance,Middle East,B2C,Playful,Public,189,2012,True
Startup_2216,Retail,Asia,B2B,Bold,Public,491,2018,False
Startup_2217,Sustainability,Asia,D2C,Playful,Public,86,2020,True
Startup_2218,Real Estate,Europe,SMB,Minimalist,Series C,387,2021,False
Startup_2219,Retail,North America,B2C,Creative,Series C,121,2016,True
Startup_2220,Finance,Europe,B2B,Minimalist,Series A,326,2015,False
Startup_2221,Finance,Global,B2C,Luxury,Seed,144,2020,True
Startup_2222,Education,Europe,D2C,Innovative,Public,307,2015,False
Startup_2223,Healthcare,Europe,B2C,Creative,Series A,241,2019,False
Startup_2224,Healthcare,North America,B2C,Minimalist,Series B,213,2010,False
Startup_2225,Technology,Asia,Enterprise,Creative,Series C,475,2017,False
Startup_2226,Healthcare,Asia,Enterprise,Playful,Series A,185,2019,False
Startup_2227,Retail,India,Enterprise,Professional,Series C,192,2020,True
Startup_2228,Food & Beverage,India,Enterprise,Creative,Seed,473,2012,True
Startup_2229,Food & Beverage,Middle East,SMB,Innovative,Public,420,2012,False
Startup_2230,Education,Global,D2C,Bold,Series B,345,2012,True
Startup_2231,Retail,Middle East,B2C,Bold,Seed,27,2020,False
Startup_2232,Food & Beverage,Middle East,D2C,Bold,Series A,362,2018,True
Startup_2233,Education,India,B2C,Professional,Series A,126,2014,True
Startup_2234,Sustainability,India,Enterprise,Playful,Pre-seed,243,2011,False
Startup_2235,Technology,Europe,SMB,Minimalist,Seed,343,2013,False
Startup_2236,Finance,Asia,B2C,Playful,Series B,284,2016,True
Startup_2237,Travel,India,B2C,Luxury,Public,276,2021,False
Startup_2238,Sustainability,North America,B2B,Playful,Series C,38,2024,False
Startup_2239,Retail,Europe,SMB,Playful,Pre-seed,293,2019,True
Startup_2240,Food & Beverage,North America,SMB,Bold,Series B,222,2010,True
Startup_2241,Education,North America,SMB,Playful,Public,425,2011,False
Startup_2242,Finance,Asia,D2C,Trustworthy,Seed,320,2017,True
Startup_2243,Technology,North America,Enterprise,Professional,Series C,296,2017,False
Startup_2244,Technology,North America,B2B,Bold,Series B,248,2012,False
Startup_2245,Technology,Global,D2C,Luxury,Pre-seed,129,2014,False
Startup_2246,Food & Beverage,North America,Enterprise,Trustworthy,Public,108,2017,False
Startup_2247,Sustainability,North America,B2C,Trustworthy,Public,397,2019,False
Startup_2248,Real Estate,Europe,B2B,Professional,Series C,429,2023,False
Startup_2249,Real Estate,Europe,D2C,Professional,Seed,337,2024,False
Startup_2250,Travel,Asia,B2B,Luxury,Series C,433,2024,True
Startup_2251,Healthcare,Asia,Enterprise,Minimalist,Seed,224,2018,False
Startup_2252,Travel,Global,D2C,Playful,Series A,336,2020,True
Startup_2253,Technology,North America,D2C,Playful,Series A,162,2011,True
Startup_2254,Finance,Middle East,B2B,Minimalist,Seed,464,2024,False
Startup_2255,Real Estate,North America,B2C,Trustworthy,Series B,289,2019,True
Startup_2256,Finance,North America,B2C,Trustworthy,Pre-seed,407,2017,False
Startup_2257,Sustainability,Global,B2C,Innovative,Series A,257,2012,True
Startup_2258,Retail,Asia,Enterprise,Luxury,Series B,243,2018,False
Startup_2259,Finance,India,B2B,Innovative,Series C,121,2014,False
Startup_2260,Finance,Asia,Enterprise,Innovative,Series A,7,2014,False
Startup_2261,Technology,Europe,Enterprise,Trustworthy,Public,415,2020,True
Startup_2262,Travel,Asia,B2C,Minimalist,Public,362,2013,True
Startup_2263,Sustainability,Global,B2C,Bold,Series B,123,2017,False
Startup_2264,Healthcare,India,B2C,Bold,Pre-seed,146,2010,False
Startup_2265,Technology,North America,B2B,Bold,Public,493,2021,False
Startup_2266,Sustainability,India,B2B,Minimalist,Series C,259,2015,False
Startup_2267,Food & Beverage,Global,B2C,Professional,Series A,81,2016,True
Startup_2268,Fashion,Global,Enterprise,Bold,Public,312,2017,False
Startup_2269,Real Estate,Asia,B2B,Minimalist,Series A,112,2013,False
Startup_2270,Real Estate,Middle East,D2C,Bold,Pre-seed,252,2021,False
Startup_2271,Finance,Global,Enterprise,Bold,Seed,269,2018,True
Startup_2272,Retail,Europe,Enterprise,Playful,Public,496,2024,True
Startup_2273,Food & Beverage,Global,SMB,Minimalist,Series A,366,2021,False
Startup_2274,Finance,India,B2B,Playful,Seed,397,2012,False
Startup_2275,Education,Global,D2C,Creative,Pre-seed,52,2017,False
Startup_2276,Education,Asia,B2B,Luxury,Public,49,2019,False
Startup_2277,Healthcare,North America,Enterprise,Bold,Pre-seed,168,2024,False
